Id,Probability
311,0.46044686
312,0.012915706
313,0.281896
314,0.036435574
315,0.054450102
316,0.095929526
317,0.28431162
318,0.010435544
319,0.017098365
320,0.079269834
321,0.05705573
322,0.017058048
323,0.01290595
324,0.013333676
325,0.06207587
326,0.010709854
327,0.011453496
328,0.015835777
329,0.018562704
330,0.010842141
331,0.014723772
332,0.01475665
333,0.014706436
334,0.026163355
335,0.0367145
336,0.04479137
337,0.017247379
338,0.21072313
339,0.018943
340,0.01604487
341,0.0075811865
342,0.016645681
343,0.016173983
344,0.038065568
345,0.022396997
346,0.017863952
347,0.33307785
348,0.16559832
349,0.01857157
350,0.011089263
351,0.070520885
352,0.055963464
353,0.007157069
354,0.1017925
355,0.010568919
356,0.008935455
357,0.51266193
358,0.008832551
359,0.03750035
360,0.18618634
361,0.01888716
362,0.016375754
363,0.008009728
364,0.017063048
365,0.107539825
366,0.11109835
367,0.033887487
368,0.06296106
369,0.017628975
370,0.37058577
371,0.012501428
372,0.085952066
373,0.013722511
374,0.013684168
375,0.011405207
376,0.008378314
377,0.031818226
378,0.0076437234
379,0.01887824
380,0.018408393
381,0.012881065
382,0.017595597
383,0.033074666
384,0.09387285
385,0.008645779
386,0.0071484325
387,0.008034265
388,0.015801417
389,0.02241823
390,0.016093278
391,0.00916242
392,0.008644804
393,0.017190117
394,0.114137284
395,0.011169209
396,0.007160258
397,0.07046905
398,0.12583843
399,0.012834708
400,0.027247334
401,0.009449084
402,0.008065822
403,0.016892776
404,0.0077103362
405,0.83866286
406,0.6745544
407,0.020129655
408,0.06796028
409,0.023855217
410,0.018257825
411,0.031613946
412,0.038562994
413,0.10557546
414,0.012843213
415,0.008498279
416,0.17869836
417,0.07895426
418,0.040712737
419,0.009883137
420,0.016617632
421,0.012706708
422,0.014321874
423,0.036391504
424,0.008721832
425,0.008776862
426,0.008863698
427,0.039928384
428,0.016127257
429,0.089383945
430,0.014960358
431,0.28651994
432,0.008599189
433,0.014934059
434,0.016048314
435,0.027722511
436,0.02686539
437,0.0630976
438,0.10351333
439,0.008205365
440,0.034188837
441,0.01614014
442,0.027664252
443,0.049578767
444,0.0075723035
445,0.044903122
446,0.2114214
447,0.008830009
448,0.09616652
449,0.044642113
450,0.0074923513
451,0.03153876
452,0.008946246
453,0.07950437
454,0.025710572
455,0.049441453
456,0.023068447
457,0.038194492
458,0.012761326
459,0.06683618
460,0.016516622
461,0.018247116
462,0.06476185
463,0.013909573
464,0.06538272
465,0.045571074
466,0.009946825
467,0.011555375
468,0.018691082
469,0.012414606
470,0.21218306
471,0.011197904
472,0.011634316
473,0.34271792
474,0.028693195
475,0.017010806
476,0.012440566
477,0.009939697
478,0.01455155
479,0.028203106
480,0.013583942
481,0.064501375
482,0.008224075
483,0.05676114
484,0.03497034
485,0.010327669
486,0.2709033
487,0.03529773
488,0.052362263
489,0.11132645
490,0.03622213
491,0.010148464
492,0.025831206
493,0.39300442
494,0.014387296
495,0.14516155
496,0.018074237
497,0.017024461
498,0.015543314
499,0.08388604
500,0.01285642
501,0.021598864
502,0.012143218
503,0.037671387
504,0.015092578
505,0.009900537
506,0.18070693
507,0.038317602
508,0.00806305
509,0.009398031
510,0.014426338
511,0.012317451
512,0.22057417
513,0.040581286
514,0.026648682
515,0.021807581
516,0.2731605
517,0.009670652
518,0.012929807
519,0.008418171
520,0.016448885
521,0.008551527
522,0.011062605
523,0.09411724
524,0.032570988
525,0.050786212
526,0.46606493
527,0.10610538
528,0.009696104
529,0.1419766
530,0.016626917
531,0.008997969
532,0.008067028
533,0.018396009
534,0.008620599
535,0.01264586
536,0.008623997
537,0.010324136
538,0.064426325
539,0.01894565
540,0.0073084193
541,0.016286768
542,0.024495812
543,0.052083284
544,0.12647995
545,0.018759381
546,0.008502301
547,0.059560344
548,0.009064368
549,0.008371392
550,0.104653284
551,0.19772403
552,0.14265792
553,0.012741603
554,0.009874251
555,0.057396166
556,0.020212965
557,0.02339596
558,0.026551824
559,0.09321983
560,0.03547371
561,0.007919959
562,0.013940882
563,0.08416482
564,0.043786578
565,0.1014099
566,0.009976495
567,0.010124104
568,0.022593513
569,0.36204597
570,0.038485065
571,0.114051685
572,0.023203552
573,0.02533139
574,0.05689428
575,0.039473165
576,0.011855546
577,0.048322648
578,0.012011761
579,0.10693544
580,0.010508687
581,0.013379849
582,0.014637728
583,0.0084666535
584,0.025286589
585,0.043618426
586,0.008563131
587,0.011085786
588,0.06692985
589,0.015605073
590,0.013304384
591,0.12447198
592,0.015863257
593,0.018849172
594,0.012980043
595,0.15060699
596,0.013351072
597,0.019014757
598,0.022691162
599,0.02045327
600,0.009784376
601,0.012656841
602,0.053745635
603,0.01231092
604,0.01270969
605,0.10491869
606,0.012027085
607,0.066008836
608,0.022765549
609,0.25044164
610,0.019579142
611,0.051729277
612,0.009652672
613,0.00910737
614,0.03202737
615,0.018051323
616,0.008350336
617,0.077276945
618,0.013120394
619,0.016670173
620,0.019500753
621,0.012265589
622,0.021277875
623,0.022290368
624,0.027424127
625,0.07093331
626,0.55878913
627,0.07817337
628,0.018435143
629,0.011123877
630,0.11564861
631,0.009879943
632,0.016889082
633,0.0088318745
634,0.035744913
635,0.07349464
636,0.009998074
637,0.011540856
638,0.021026228
639,0.069823645
640,0.006985415
641,0.0108967945
642,0.28495198
643,0.11674493
644,0.54196864
645,0.080360875
646,0.19937089
647,0.010015059
648,0.08430116
649,0.009659609
650,0.025000572
651,0.2643219
652,0.012884859
653,0.040151075
654,0.41966128
655,0.011547944
656,0.026165131
657,0.012184468
658,0.013299132
659,0.09548251
660,0.11023391
661,0.029817276
662,0.2165762
663,0.09403299
664,0.12571831
665,0.48751473
666,0.007745645
667,0.01992356
668,0.07400152
669,0.3719678
670,0.036131687
671,0.010325605
672,0.10450306
673,0.032505848
674,0.009185292
675,0.43507707
676,0.10774764
677,0.023815408
678,0.0330248
679,0.028118199
680,0.17708589
681,0.03082391
682,0.01742839
683,0.055296622
684,0.014654199
685,0.107559234
686,0.008266182
687,0.008333859
688,0.009085564
689,0.11397001
690,0.01896364
691,0.037278906
692,0.4112363
693,0.02437483
694,0.030076016
695,0.02896997
696,0.0144503
697,0.00766097
698,0.036278754
699,0.19317773
700,0.012944534
701,0.0080379285
702,0.25721157
703,0.07374683
704,0.39128876
705,0.021825485
706,0.012806685
707,0.034455314
708,0.01395846
709,0.014292236
710,0.010966731
711,0.034403462
712,0.14419565
713,0.016846228
714,0.010073055
715,0.018279035
716,0.46548724
717,0.009824138
718,0.045447808
719,0.026305957
720,0.008802488
721,0.009133957
722,0.018974457
723,0.06610703
724,0.011726171
725,0.11523196
726,0.01438727
727,0.013242269
728,0.030592537
729,0.065585345
730,0.55802745
731,0.018481433
732,0.043519825
733,0.011143498
734,0.014725226
735,0.1005192
736,0.018592075
737,0.045276526
738,0.059866328
739,0.01362125
740,0.0073426627
741,0.016677555
742,0.013164282
743,0.044220556
744,0.017395437
745,0.016963327
746,0.048441496
747,0.0108767245
748,0.037244692
749,0.028734835
750,0.05787106
751,0.17147338
752,0.007502785
753,0.010253465
754,0.009456606
755,0.0273119
756,0.011491714
757,0.023879439
758,0.018818963
759,0.011220463
760,0.011690715
761,0.012139047
762,0.04173728
763,0.07144846
764,0.008775059
765,0.018252049
766,0.04359272
767,0.008588407
768,0.07188715
769,0.01509737
770,0.12579322
771,0.010641262
772,0.13760385
773,0.058882497
774,0.011746699
775,0.047652893
776,0.015303392
777,0.112880304
778,0.0092902975
779,0.0150316125
780,0.21653345
781,0.055949893
782,0.02638714
783,0.017969415
784,0.06325324
785,0.020137304
786,0.11082088
787,0.042109724
788,0.027043415
789,0.08543377
790,0.13242583
791,0.021665337
792,0.3579492
793,0.07868512
794,0.019476335
795,0.28404385
796,0.009031393
797,0.06609061
798,0.016177716
799,0.18397582
800,0.019729648
801,0.011968078
802,0.015415345
803,0.059044763
804,0.015783478
805,0.26562595
806,0.01933555
807,0.008386422
808,0.054599732
809,0.03673643
810,0.04292279
811,0.04947705
812,0.023476176
813,0.023451503
814,0.0141627975
815,0.08017793
816,0.031400513
817,0.008241508
818,0.018599886
819,0.01022798
820,0.05219537
821,0.017617844
822,0.2225325
823,0.009989588
824,0.016215652
825,0.01181669
826,0.017080296
827,0.038983453
828,0.01682261
829,0.013820982
830,0.01912988
831,0.12083533
832,0.025820682
833,0.11539662
834,0.012192692
835,0.06779536
836,0.026023138
837,0.122160815
838,0.016798142
839,0.109652
840,0.31478927
841,0.1597276
842,0.050387144
843,0.08952811
844,0.05874789
845,0.54481864
846,0.6060705
847,0.012489975
848,0.012009548
849,0.18703398
850,0.01673716
851,0.034948863
852,0.008035747
853,0.08774661
854,0.017353943
855,0.008758894
856,0.024976037
857,0.025376752
858,0.027016642
859,0.010484792
860,0.042286627
861,0.35529715
862,0.007824816
863,0.012097751
864,0.017210267
865,0.01673698
866,0.011511848
867,0.009062524
868,0.07819254
869,0.039917495
870,0.0066974377
871,0.015298789
872,0.03441894
873,0.00791077
874,0.008749217
875,0.009887032
876,0.02805794
877,0.0139040705
878,0.022861626
879,0.007926367
880,0.023401095
881,0.01767466
882,0.04843846
883,0.071412586
884,0.044395432
885,0.008364004
886,0.017659184
887,0.05693928
888,0.4642622
889,0.026298393
890,0.026190441
891,0.009006314
892,0.011034925
893,0.5169991
894,0.6644831
895,0.018867152
896,0.020788409
897,0.014747683
898,0.0067430474
899,0.016452178
900,0.0068935095
901,0.040299542
902,0.038935676
903,0.010189577
904,0.009522559
905,0.009284282
906,0.016459927
907,0.094404794
908,0.14375591
909,0.067355126
910,0.015711345
911,0.02679415
912,0.04051849
913,0.008221823
914,0.0148746185
915,0.06566231
916,0.016793348
917,0.025624037
918,0.013163854
919,0.020862238
920,0.02139475
921,0.04179861
922,0.09660002
923,0.11196779
924,0.013243271
925,0.013263634
926,0.07865155
927,0.0586674
928,0.021594744
929,0.040063173
930,0.27957946
931,0.22446288
932,0.01964869
933,0.020578451
934,0.023935273
935,0.008314403
936,0.0094115455
937,0.014959373
938,0.015938252
939,0.032898843
940,0.009020747
941,0.079019964
942,0.009015232
943,0.060479198
944,0.17313181
945,0.013750957
946,0.017179787
947,0.051302996
948,0.018179165
949,0.015667234
950,0.018764947
951,0.008392492
952,0.1168108
953,0.07039712
954,0.011307593
955,0.09762771
956,0.04992281
957,0.016720211
958,0.02521433
959,0.018376157
960,0.011886998
961,0.013908722
962,0.011952644
963,0.007846409
964,0.016060809
965,0.02367207
966,0.035391994
967,0.055391073
968,0.03878833
969,0.32794923
970,0.16784191
971,0.010027848
972,0.34277356
973,0.015294658
974,0.10905944
975,0.00993159
976,0.016663294
977,0.085475236
978,0.030934246
979,0.052887328
980,0.5630446
981,0.009470291
982,0.008945948
983,0.013439203
984,0.008990962
985,0.031586032
986,0.28238174
987,0.009801139
988,0.011554021
989,0.015743367
990,0.018705785
991,0.026093934
992,0.0092041725
993,0.011755093
994,0.033401757
995,0.009362594
996,0.4057563
997,0.008603949
998,0.022810668
999,0.0134822
1000,0.0114229
1001,0.009975985
1002,0.06919572
1003,0.022260342
1004,0.01795866
1005,0.05723013
1006,0.02013004
1007,0.03930766
1008,0.008774628
1009,0.019560061
1010,0.010555043
1011,0.008641506
1012,0.01620734
1013,0.01749567
1014,0.07997574
1015,0.020957034
1016,0.1386851
1017,0.009583861
1018,0.30170485
1019,0.02947658
1020,0.010589303
1021,0.015746625
1022,0.053569503
1023,0.016893584
1024,0.19194272
1025,0.010759586
1026,0.010691619
1027,0.025250249
1028,0.016529584
1029,0.009356825
1030,0.012364561
1031,0.013818331
1032,0.058561638
1033,0.01100787
1034,0.026115786
1035,0.006951331
1036,0.0118905995
1037,0.01922949
1038,0.009951973
1039,0.01067183
1040,0.006838779
1041,0.14384592
1042,0.2823292
1043,0.01627087
1044,0.04923369
1045,0.02204049
1046,0.015630618
1047,0.014527097
1048,0.018837377
1049,0.012885198
1050,0.012842089
1051,0.016451105
1052,0.051438343
1053,0.14151756
1054,0.011093529
1055,0.07334485
1056,0.01222159
1057,0.0091727525
1058,0.019154062
1059,0.09307739
1060,0.041266404
1061,0.06411265
1062,0.035881408
1063,0.011921916
1064,0.018561853
1065,0.11140704
1066,0.030113854
1067,0.024526753
1068,0.009117885
1069,0.018684357
1070,0.011906939
1071,0.0150738135
1072,0.06957281
1073,0.31472194
1074,0.018694222
1075,0.022438673
1076,0.06595368
1077,0.040825136
1078,0.012053327
1079,0.12870711
1080,0.032655876
1081,0.027613513
1082,0.134274
1083,0.023122134
1084,0.04657817
1085,0.02012752
1086,0.010784483
1087,0.025752585
1088,0.07825861
1089,0.34414917
1090,0.011626691
1091,0.011770593
1092,0.010406833
1093,0.06330131
1094,0.012512016
1095,0.1388917
1096,0.0469999
1097,0.037796035
1098,0.13500059
1099,0.10206407
1100,0.05501979
1101,0.021992916
1102,0.014122428
1103,0.020091467
1104,0.009073069
1105,0.03764174
1106,0.040218152
1107,0.018021759
1108,0.16169593
1109,0.07564987
1110,0.017615054
1111,0.017075509
1112,0.01386865
1113,0.01735255
1114,0.025407951
1115,0.013050818
1116,0.016366879
1117,0.07106691
1118,0.20799941
1119,0.015854806
1120,0.02095867
1121,0.028898742
1122,0.008028271
1123,0.01650676
1124,0.12034776
1125,0.01647026
1126,0.071036234
1127,0.01800039
1128,0.3423785
1129,0.02046461
1130,0.020397108
1131,0.014273505
1132,0.4121747
1133,0.013139071
1134,0.06934113
1135,0.19710699
1136,0.04702428
1137,0.010252005
1138,0.01548212
1139,0.01802852
1140,0.015687209
1141,0.016289227
1142,0.013730452
1143,0.1227879
1144,0.28304815
1145,0.05359961
1146,0.028190993
1147,0.092765264
1148,0.020120695
1149,0.026491325
1150,0.013047518
1151,0.021776048
1152,0.09732467
1153,0.009169988
1154,0.014673963
1155,0.13542157
1156,0.015244966
1157,0.45425475
1158,0.577487
1159,0.056813627
1160,0.013199994
1161,0.22497326
1162,0.047311656
1163,0.030706242
1164,0.034160435
1165,0.06707584
1166,0.02682769
1167,0.33776245
1168,0.010663802
1169,0.022377089
1170,0.024428874
1171,0.48161706
1172,0.02110833
1173,0.022410281
1174,0.017503554
1175,0.052644853
1176,0.42945
1177,0.44661358
1178,0.20290694
1179,0.021410404
1180,0.10245708
1181,0.5026334
1182,0.032455858
1183,0.058601722
1184,0.20790836
1185,0.03191077
1186,0.112647
1187,0.044793405
1188,0.5808122
1189,0.061742645
1190,0.008703234
1191,0.45946696
1192,0.010047497
1193,0.57299405
1194,0.026806884
1195,0.13611658
1196,0.008290639
1197,0.0111318035
1198,0.012826124
1199,0.084023416
1200,0.04577259
1201,0.040328894
1202,0.01050959
1203,0.008379919
1204,0.009544916
1205,0.019546814
1206,0.012537811
1207,0.5257137
1208,0.038086407
1209,0.0982261
1210,0.016549328
1211,0.085922755
1212,0.100346655
1213,0.008161165
1214,0.009853554
1215,0.77860117
1216,0.014708979
1217,0.08001913
1218,0.008989941
1219,0.07911423
1220,0.016087178
1221,0.054629803
1222,0.0383349
1223,0.14310783
1224,0.011675142
1225,0.052688032
1226,0.012359725
1227,0.010303984
1228,0.06294409
1229,0.28695488
1230,0.48741513
1231,0.017256103
1232,0.1130162
1233,0.018586695
1234,0.82005906
1235,0.7738669
1236,0.008952736
1237,0.07133174
1238,0.47852314
1239,0.04875413
1240,0.023701895
1241,0.009864995
1242,0.027985055
1243,0.013999956
1244,0.022717047
1245,0.04928258
1246,0.14716786
1247,0.031606354
1248,0.0110581275
1249,0.14128841
1250,0.012089012
1251,0.16606241
1252,0.09255314
1253,0.008692617
1254,0.11179049
1255,0.03319071
1256,0.06336562
1257,0.022966148
1258,0.01521492
1259,0.012851559
1260,0.24672428
1261,0.015706863
1262,0.07144947
1263,0.09664345
1264,0.013152141
1265,0.0073681027
1266,0.03489232
1267,0.053874664
1268,0.073531464
1269,0.027977934
1270,0.035694703
1271,0.007954276
1272,0.25306726
1273,0.1452786
1274,0.10060076
1275,0.10538842
1276,0.52405584
1277,0.033694554
1278,0.13996834
1279,0.022787813
1280,0.009432894
1281,0.21398778
1282,0.012198452
1283,0.0515166
1284,0.059883937
1285,0.012034975
1286,0.012470713
1287,0.017617047
1288,0.08725068
1289,0.015960675
1290,0.049627423
1291,0.018020485
1292,0.11121721
1293,0.03401245
1294,0.54067147
1295,0.038088158
1296,0.008470742
1297,0.044737335
1298,0.0076057413
1299,0.0065750387
1300,0.091904655
1301,0.018410578
1302,0.022779858
1303,0.11421714
1304,0.074924946
1305,0.009087743
1306,0.008812499
1307,0.07404304
1308,0.0106436005
1309,0.023895962
1310,0.093518086
1311,0.008499655
1312,0.010477882
1313,0.08620034
1314,0.018601427
1315,0.0429726
1316,0.019077744
1317,0.4604712
1318,0.016202979
1319,0.012562808
1320,0.012602705
1321,0.008387437
1322,0.028694134
1323,0.049935654
1324,0.03248189
1325,0.046832066
1326,0.012895936
1327,0.030153103
1328,0.03248386
1329,0.08982614
1330,0.021324623
1331,0.029469669
1332,0.010092977
1333,0.0501238
1334,0.021875802
1335,0.087503135
1336,0.06894119
1337,0.011390358
1338,0.045979224
1339,0.18549433
1340,0.04621572
1341,0.0122196395
1342,0.016827088
1343,0.011653764
1344,0.02562914
1345,0.022920892
1346,0.012462538
1347,0.08290307
1348,0.06335211
1349,0.16043802
1350,0.014457094
1351,0.042099424
1352,0.034917712
1353,0.008168376
1354,0.017427351
1355,0.023304187
1356,0.015896704
1357,0.05382488
1358,0.011694032
1359,0.017501919
1360,0.007387522
1361,0.14799766
1362,0.007930284
1363,0.008438056
1364,0.0199584
1365,0.07154273
1366,0.011205219
1367,0.010133347
1368,0.13516569
1369,0.538366
1370,0.00912996
1371,0.080452144
1372,0.015652627
1373,0.014184131
1374,0.049598582
1375,0.06154611
1376,0.017181206
1377,0.35827744
1378,0.016852442
1379,0.014998423
1380,0.010089589
1381,0.09519033
1382,0.07677073
1383,0.040031508
1384,0.009528853
1385,0.011907398
1386,0.009484382
1387,0.036467437
1388,0.09711724
1389,0.057171285
1390,0.031920753
1391,0.015575133
1392,0.019705486
1393,0.031915314
1394,0.13818884
1395,0.039755136
1396,0.036471717
1397,0.031242544
1398,0.014307502
1399,0.12676449
1400,0.06333593
1401,0.014811595
1402,0.014736662
1403,0.017248992
1404,0.071487926
1405,0.01738801
1406,0.01121682
1407,0.04862107
1408,0.027856557
1409,0.019418102
1410,0.014133359
1411,0.012372252
1412,0.0108596515
1413,0.016644977
1414,0.014774712
1415,0.013004327
1416,0.017063878
1417,0.037646554
1418,0.009642743
1419,0.5611845
1420,0.019517627
1421,0.036138684
1422,0.09389886
1423,0.0072474456
1424,0.062025867
1425,0.011313019
1426,0.011775484
1427,0.016738188
1428,0.017686792
1429,0.024747845
1430,0.02110527
1431,0.12398317
1432,0.01298028
1433,0.019442912
1434,0.0088770725
1435,0.016956236
1436,0.39287037
1437,0.021261286
1438,0.010851659
1439,0.020037655
1440,0.40054315
1441,0.011131918
1442,0.015430341
1443,0.011268976
1444,0.016907226
1445,0.011647882
1446,0.3435682
1447,0.10932295
1448,0.014550405
1449,0.011438738
1450,0.009212166
1451,0.10241713
1452,0.019103555
1453,0.014665386
1454,0.011084938
1455,0.022264928
1456,0.24096158
1457,0.024058368
1458,0.0102931
1459,0.010287033
1460,0.0312371
1461,0.013240762
1462,0.016394086
1463,0.18747324
1464,0.010267758
1465,0.016177025
1466,0.014477424
1467,0.06266055
1468,0.009305715
1469,0.11367941
1470,0.010230707
1471,0.14614758
1472,0.028393192
1473,0.018452115
1474,0.02236233
1475,0.29977334
1476,0.1785866
1477,0.034765422
1478,0.009704161
1479,0.08542745
1480,0.015411146
1481,0.014041232
1482,0.059452884
1483,0.010129372
1484,0.009098468
1485,0.37126806
1486,0.5355868
1487,0.041894127
1488,0.012885602
1489,0.06496805
1490,0.02276573
1491,0.042475365
1492,0.037906326
1493,0.016405936
1494,0.034270108
1495,0.17390545
1496,0.015546215
1497,0.01180128
1498,0.06444776
1499,0.020082224
1500,0.012515103
1501,0.1114918
1502,0.03575354
1503,0.110323444
1504,0.065424204
1505,0.010910535
1506,0.0708807
1507,0.024643246
1508,0.040032234
1509,0.023965288
1510,0.024695402
1511,0.009087679
1512,0.021319281
1513,0.020811621
1514,0.0138288755
1515,0.012712598
1516,0.010050956
1517,0.19267246
1518,0.1154895
1519,0.020617362
1520,0.031160591
1521,0.043694165
1522,0.035525993
1523,0.030546855
1524,0.009545646
1525,0.038365323
1526,0.102548786
1527,0.06897971
1528,0.045999408
1529,0.040158637
1530,0.029646613
1531,0.013527185
1532,0.0388873
1533,0.2070395
1534,0.051037453
1535,0.01176344
1536,0.019076675
1537,0.27104622
1538,0.013484955
1539,0.008700816
1540,0.009831501
1541,0.2307207
1542,0.009798136
1543,0.02589473
1544,0.028368648
1545,0.011433493
1546,0.00993729
1547,0.10225652
1548,0.051473726
1549,0.054050326
1550,0.015114127
1551,0.01646466
1552,0.021963708
1553,0.096764535
1554,0.013765595
1555,0.51991105
1556,0.01968892
1557,0.009005491
1558,0.4982009
1559,0.08272721
1560,0.1169955
1561,0.016440233
1562,0.010487562
1563,0.046567813
1564,0.011126487
1565,0.028528454
1566,0.019140147
1567,0.008567634
1568,0.009990202
1569,0.021280088
1570,0.30018142
1571,0.013831565
1572,0.02617266
1573,0.037605155
1574,0.008177551
1575,0.013881327
1576,0.021810316
1577,0.008648403
1578,0.024324764
1579,0.011991555
1580,0.012020228
1581,0.0068461043
1582,0.014071569
1583,0.0072952565
1584,0.009816432
1585,0.019941662
1586,0.13475129
1587,0.14062229
1588,0.14383467
1589,0.013687119
1590,0.010016843
1591,0.03610314
1592,0.009130888
1593,0.008358752
1594,0.1126615
1595,0.11140926
1596,0.014111213
1597,0.0103229415
1598,0.0130147105
1599,0.029241279
1600,0.008947949
1601,0.010450944
1602,0.0079895565
1603,0.07013994
1604,0.014331187
1605,0.017024465
1606,0.039406568
1607,0.025733687
1608,0.040527374
1609,0.021984696
1610,0.010557298
1611,0.021190297
1612,0.17101902
1613,0.025485458
1614,0.09834564
1615,0.010270008
1616,0.7245619
1617,0.6233984
1618,0.019224538
1619,0.09593702
1620,0.49258983
1621,0.4780888
1622,0.030125845
1623,0.6419702
1624,0.04690094
1625,0.008214432
1626,0.009889481
1627,0.020468824
1628,0.010705147
1629,0.021921637
1630,0.009893056
1631,0.011139858
1632,0.16134901
1633,0.15801856
1634,0.01893625
1635,0.012785716
1636,0.05215408
1637,0.016142165
1638,0.012700234
1639,0.009934593
1640,0.05099666
1641,0.010416893
1642,0.0076881293
1643,0.019305227
1644,0.016618013
1645,0.0113479495
1646,0.011855507
1647,0.3622204
1648,0.04803191
1649,0.020985149
1650,0.050278425
1651,0.44054955
1652,0.008207766
1653,0.015034417
1654,0.06875764
1655,0.008372562
1656,0.007568667
1657,0.007614189
1658,0.022094697
1659,0.024717009
