Id,Probability
120,0.05011238039277247
121,0.06309586940505933
122,0.12327499276797085
123,0.3795459748165395
124,0.13432090847519373
125,0.01937109531168918
126,0.07117042709239209
127,0.0065210269072520635
128,0.0838926905364149
129,0.029525296602802256
130,0.18808645592643863
131,0.04681160473921952
132,0.14665689621507133
133,0.059923812765078015
134,0.046767214661434964
135,0.03036940927219771
136,0.016132281797335887
137,0.11523631588847787
138,0.04785764403302139
139,0.04560210829652461
140,0.16422325072439273
141,0.02463607835733638
142,0.05096413073018127
143,0.025436401406496233
144,0.12742627697930026
145,0.15305822229251992
146,0.165382416232522
147,0.028792984543593254
148,0.07240264451715456
149,0.0672704151201677
150,0.09261008622946228
151,0.05662558561372994
152,0.0022624359362495104
153,0.040473446819895745
154,0.032001576968754886
155,0.1320921690498617
156,0.2688014377129643
157,0.16580368316110414
158,0.040194019798177716
159,0.0499142395618543
160,0.09987687913956098
161,0.04167911524375099
162,0.04565327308928582
163,0.07725097927684775
164,0.25000360199787497
165,0.09219711280263661
166,0.12200080370127718
167,0.05074125672859834
168,0.061012370049862596
169,0.0422081421150618
170,0.05955337773555535
171,0.02275287242111845
172,0.032534138998836164
173,0.10438248310732871
174,0.11445702491119378
175,0.12966209781918148
176,0.116311518648605
177,0.09542488605747605
178,0.11416213082389365
179,0.0279209702961066
180,0.05078021283557132
181,0.14405948537011898
182,0.09865193769721524
183,0.18004770306027335
184,0.028857625233917855
185,0.11932647542999324
186,0.07057734703397726
187,0.09234375217601684
188,0.1344590094607516
189,0.04465583837766312
190,0.09137019396221921
191,0.08996471535939794
192,0.2092160006989089
193,0.0427055646199607
194,0.06033992024515954
195,0.14473674661082467
196,0.12169669690719412
197,0.03027635930052649
198,0.05134100441023387
199,0.030768803753266447
200,0.024994292375178237
201,0.3177234726824638
202,0.024008029324337283
203,0.09869316851557927
204,0.02169508701961894
205,1.5386063222787702e-11
206,0.03905720161269891
207,0.061169327601508214
208,0.03215213688179544
209,0.1426118595685186
210,0.013677435279234903
211,0.19949099239298534
212,0.1480579761812315
213,0.05940241502561023
214,0.09796027278151603
215,0.12549462208822348
216,0.139169236914186
217,3.0248649366376117e-05
218,0.03162348936449306
219,0.07043996848581072
220,0.03422373003454715
221,0.12065949455668175
222,0.04274432590958185
223,0.09328059212989384
224,0.035548541301277395
225,0.05072229515704202
226,0.1920536137407983
227,0.08022019172815799
228,0.09062292582319448
229,0.08230467528534452
230,0.39987646669393545
231,0.12450488922702667
232,0.04033919911966486
233,0.03547949280943172
234,0.03400792496171598
235,0.018521755921193796
236,0.08920485189545989
237,0.019426527532832957
238,0.0167681648204228
239,0.17909108000549248
240,0.1324097517729989
241,0.12167476518770556
242,0.06519870334073258
243,0.06105592441470482
244,0.027730782182309566
245,0.15741015115579565
246,0.02730797461334995
247,0.11917871227892361
248,0.014163038561457359
249,0.10011953503060782
250,0.1667640091021406
251,0.058920018460317594
252,0.16065030409549563
253,0.0513941524018155
254,0.10793809535922962
255,0.011500685428626414
256,0.06808758396864177
257,0.20408099855117887
258,0.21980074443061565
259,0.004787667330777512
260,0.4372544917497437
261,0.09448900552607893
262,0.11943890716343908
263,0.026410271575472776
264,0.13067445707756178
265,0.09458947302950224
266,0.08774735966047531
267,0.1275486845608254
268,0.10740782262294564
269,0.1585411126669178
270,0.057787562030562935
271,0.02378270762129328
272,0.10369332119085661
273,0.03307378397324624
274,0.07352159984878134
275,0.02149161304972104
276,0.10767320372376642
277,0.02310046150766026
278,0.09730961527657649
279,0.08933319294742158
280,0.15136656876054205
281,0.44541200496062716
282,0.05686408592382966
283,0.2864746587521499
284,0.06299120122987054
285,0.058677038495081046
286,0.07439823886959411
287,0.18741223489121808
288,0.0900215592109924
289,0.1026212860881091
290,0.09998413563759784
291,0.1851595048689606
292,0.01919536004722347
293,0.18655406885899414
294,0.06537218911222285
295,0.016220920627033494
296,0.17041353529458575
297,0.051878392010373475
298,0.060347456467087585
299,0.022872044185151083
300,0.034542090055972224
301,0.15034910362119722
302,0.047697024584008624
303,0.019182619085562073
304,0.0425499168455238
305,0.11997476461864472
306,0.029037743421504343
307,0.005690581134631408
308,1.0
309,0.19889472536721953
310,0.11214809705129918
311,0.16996308450499278
312,0.11884375068822398
313,0.27537326028065273
314,6.854066881232376e-05
315,0.1873700752816397
316,0.12872254237833813
317,0.09880603509232405
318,0.05291826341727222
319,5.889916573272194e-08
320,0.08920031478316369
321,0.18958210697387723
322,0.08569159819847491
323,0.15657846610883142
324,0.20481482202407447
325,0.1181388361405359
326,0.026549374899190285
327,0.03879152322192774
328,0.04133878270298135
329,0.11513359359979813
330,0.07011790153526684
331,0.11074421858199318
332,0.1128751928643803
333,0.1446015774709777
334,0.052826214760444336
335,0.022421647149955135
336,0.10410776693971975
337,0.1498106783314748
338,0.09917550251414343
339,0.009992187879402767
340,0.16210332249737697
341,0.03967856476987613
342,0.08127367664395375
343,0.17928416151690293
344,0.0836900121883873
345,0.027582553523620684
346,0.05362556214363746
347,0.6080257046227602
348,0.9966361675195158
349,0.0966445055651466
350,0.04384394394470067
351,0.01685047031969639
352,0.08590009318915426
353,0.03386035310697101
354,0.08619989832842259
355,0.11533824835520277
356,0.066161341475338
357,0.15896311853981077
358,0.022928832475725178
359,0.00013216261950665858
360,0.10959847907770476
361,0.055909961725931136
362,0.1351531763204175
363,0.0570605460276066
364,0.10108886169946522
365,0.2014539681768392
366,0.14908162625096724
367,0.1318173692846778
368,0.05817033604374777
369,0.035892621333775986
370,0.17667199523022764
371,0.1034770861291424
372,0.04550660582951703
373,0.0807872175255515
374,0.10905229567461978
375,0.07871584722276892
376,0.013192348225656271
377,0.40269492522529193
378,0.006580039165388125
379,0.10334068444385264
380,0.06376995422357593
381,0.09753660121622085
382,0.038962604381650105
383,0.0023070687035671735
384,0.016052194133712814
385,0.033120289921862514
386,0.060540166312634904
387,0.047242860102971955
388,0.1709498372595521
389,0.04322965778602991
390,0.08197981024654954
391,0.03240545681841003
392,0.040441536646902046
393,0.019747533673096108
394,0.11921683244251977
395,0.0067888105004060345
396,0.02713720021263306
397,0.03503880977170542
398,0.08991637906504675
399,0.03220393931909092
400,0.11248397534542635
401,0.024208527518292656
402,0.017677292365722488
403,0.0938824804633924
404,0.022790158242716147
405,0.2145942671090165
406,0.057605218180621344
407,0.07010566806104461
408,0.789688852364567
409,0.12081760708240194
410,0.18199680529329626
411,0.1616895679184652
412,0.041950803223817903
413,0.13719902847547055
414,0.09454931027482415
415,0.057176053245446404
416,0.049952272289699465
417,0.14501816692300867
418,0.19665358562616275
419,0.02201134576928789
420,0.14042833943391464
421,0.021569985819251136
422,0.05323684071519094
423,0.2629842484390013
424,0.01987961601717287
425,0.07067212103461912
426,0.011531439578240205
427,0.0003571563141826981
428,0.02654347796957716
429,0.14977703232371903
430,0.09015272577515757
431,0.3325707753742413
432,0.020214108229397662
433,0.09879609891386273
434,0.10273884628108391
435,0.10777270538946024
436,0.1367094772591393
437,0.14275100747707406
438,0.15152046854911805
439,0.04287855945683235
440,0.15982497062335219
441,0.011602654623278703
442,0.1889142587097017
443,0.37418067491662155
444,1.2363134362465272e-13
445,0.2508757862910789
446,0.48454801076171755
447,0.019591861633629516
448,0.18912522096664405
449,0.2443247034692575
450,0.025322380118364733
451,0.08470872680902354
452,0.045207144281806624
453,0.12185891836990165
454,0.007871760762828695
455,0.10477066929637653
456,0.13065634540837964
457,0.037554168009264886
458,0.10962253078266487
459,0.08728680367099215
460,0.06002783422520114
461,0.14723986842763281
462,0.12152255431290751
463,0.04681618250631415
464,0.12864330622107797
465,0.13414363026643852
466,0.05646169444082099
467,0.056730243697846044
468,0.12143267079210086
469,0.024615388372495065
470,0.12861904682661804
471,0.021298786478007096
472,0.07273664389076749
473,0.034837788420702724
474,0.06764764855652178
475,0.13893124982299113
476,0.021669512887935553
477,0.05200848679888934
478,0.06037308326549181
479,0.001429766738289602
480,0.03572276590805547
481,0.09223263243822903
482,0.004903186579293386
483,0.04620293142549519
484,0.022186607502378206
485,0.04664566227159447
486,0.14436343917283617
487,0.01705863120357872
488,0.06993126382467446
489,0.6873494512005841
490,0.013772303168317207
491,0.04361671072487753
492,0.11123016640565116
493,0.10010658936547039
494,0.0005015827721634356
495,0.07884636844998824
496,0.08126933187443584
497,0.03841919985260802
498,0.12314543992548031
499,0.20836129846231272
500,0.013563421290018638
501,0.1898432189352372
502,0.0921719496543064
503,0.1374437955641769
504,0.15960603878667312
505,0.08525696472893975
506,0.5150139879004821
507,0.0004670837805205497
508,0.042187795511512076
509,0.0521766454159779
510,0.06625127527652622
511,0.09860668807445296
512,0.006083271599109221
513,0.083877317242422
514,0.013315868577603009
515,0.09687692864913719
516,0.34316306349494347
517,0.052169088697137864
518,0.04890551421099922
519,0.041090766095537995
520,0.11433537293878865
521,0.026109726236565312
522,0.03526565398400676
523,0.16527258166635905
524,0.061997496011548275
525,0.0654469388490583
526,0.1323959871093451
527,0.11670367347275236
528,0.27490868252203826
529,0.010794025781188115
530,0.18166315563938434
531,0.05678350816108558
532,0.0110212378535497
533,0.10803741096991618
534,0.005321955002594576
535,0.09501585751697253
536,0.042815646226431615
537,0.07414353666259411
538,0.271543445566518
539,0.020405190138098425
540,0.014995573729597717
541,0.08659802624282563
542,0.08085604667476304
543,0.15961169981152148
544,0.18932940387371183
545,0.13209853173045866
546,0.012010462088559649
547,0.20097439570710468
548,0.022897397681549792
549,0.01434370019647631
550,0.14488111148387722
551,0.11044043320602079
552,0.001254052943444815
553,0.10802488535434873
554,0.07981687767042417
555,1.3726808949155699e-08
556,0.3758614514388541
557,0.14574368368886234
558,0.11547316914585518
559,0.27558320696389393
560,3.671083988276358e-05
561,0.031724623745793455
562,0.07511049884695482
563,0.12997696130972952
564,0.05245157842762138
565,0.12751080492752656
566,0.05690364553378719
567,0.02578778240692812
568,0.06512564093030815
569,0.0725914096163727
570,0.02781786105936666
571,0.12681031849697005
572,0.1532164817732043
573,0.20910907355974162
574,0.23962367038313337
575,0.0026481701734931023
576,0.07233491058912005
577,0.06866340537265626
578,0.07985905879723128
579,0.15617640672398123
580,0.02959110575590973
581,0.11180743588742129
582,0.0914744196678867
583,0.033627077156823046
584,0.1325586434935002
585,0.18218550236250242
586,0.0026611116601186952
587,0.029616468965374874
588,0.13287620007203638
589,0.11297036080804443
590,0.06529479038324833
591,0.1282948506069742
592,0.14746452240410837
593,0.029433305122150616
594,0.020501805910926797
595,0.1275589840983759
596,2.9357104809370456e-11
597,0.08417282140791403
598,0.008513466976961752
599,0.12801738980085822
600,0.04015382387075785
601,0.05482354164333575
602,0.061384665183986324
603,0.06944534391233348
604,0.11260394384161643
605,0.1553706116818797
606,0.12938986178554213
607,0.07486826229274773
608,0.043839528140325136
609,0.16057304806817946
610,0.012249148087142267
611,0.13474579088353542
612,0.04824694863818513
613,0.05990219732472845
614,0.1685182613986956
615,0.054192154156966404
616,0.020104919072135755
617,0.031395648229210565
618,0.12466175947083581
619,0.07432100558662025
620,0.15443999127608263
621,0.06883336840302065
622,0.0940887594889641
623,0.05003972065328116
624,0.02949583131200639
625,0.10298636448096325
626,0.15239591992009147
627,0.10141799171276152
628,0.15174004731967833
629,0.05368946124131862
630,0.12562326991260495
631,0.02388362012902901
632,0.0322681307593101
633,0.024197703078484185
634,0.0998181280011235
635,0.08621579047016094
636,0.006907460769254049
637,0.06781461940585087
638,0.05868260876836743
639,0.043363941361613575
640,0.04313993971201827
641,0.06056251010179204
642,0.055921814712687194
643,0.0935000929495472
644,0.09724135342127531
645,0.12586085249909246
646,0.08469638621867162
647,0.05709608734803502
648,0.12179164272265568
649,0.0030212550911173815
650,0.03989042705657029
651,0.17020423494829584
652,0.12000639240445875
653,0.17990023871904007
654,0.16674179949518378
655,0.0935310573167522
656,0.04647528826903348
657,0.04348597098099029
658,0.06608851815506392
659,0.15599418368619372
660,0.14602799766519559
661,0.04668412016195652
662,0.41218454784054953
663,0.12125270738134378
664,0.1187545657196097
665,0.2717601555398474
666,0.037329624400827544
667,0.13340277566765607
668,0.022481003265937858
669,0.22252105918227344
670,0.03759019300552015
671,0.04211347540702053
672,0.08314168612984438
673,0.06819844665817285
674,0.05269545074349022
675,0.08929525184202858
676,0.08445804186889065
677,0.05755497920008622
678,0.036230599496061965
679,0.08711902202055792
680,0.06488961130085444
681,0.2801920783140356
682,0.10626347008371978
683,0.07680300967760167
684,0.03397000011279291
685,0.12158505692973848
686,0.02572000621449123
687,0.005667910993746809
688,0.014404410036302964
689,0.20955980348616174
690,0.008759189995537436
691,0.017736851139493418
692,0.22219392018723597
693,0.0498029785536954
694,0.04652308513000934
695,0.03171919098030907
696,0.06579231865799277
697,0.00736298843103856
698,0.08211430947965832
699,0.14864508820959074
700,0.02457207959190658
701,0.02259220571833285
702,3.56260183651801e-05
703,0.18303605852328686
704,1.0
705,0.15156662816524719
706,0.008997677897463347
707,0.1659955749828718
708,0.045444190275295906
709,0.10667874586735328
710,0.05209832816886015
711,0.13038548114591064
712,0.22908196586449572
713,0.06650135263022364
714,0.0735140682158502
715,0.06449794299856974
716,0.1101888271872588
717,0.06086788154589426
718,0.17316185948311588
719,0.03678805085658717
720,0.016470409429560236
721,0.008247540486989027
722,0.1491986990231473
723,0.10715467923083441
724,0.06351523554777541
725,0.07552516381757184
726,0.004078257797855857
727,0.12296072463127736
728,0.00020249269205829774
729,0.0898161169792231
730,0.7220024868282441
731,0.08863559292773757
732,0.06569601923204185
733,0.02463539380909145
734,0.10381587050918946
735,0.1263975818227936
736,0.0016491373293323285
737,0.14272796729186418
738,0.08785308047257663
739,0.10538889196116576
740,0.04220814787630135
741,0.13857881189336133
742,0.07849805566263672
743,0.08702023104135108
744,0.0018449631018693552
745,0.05607667793852066
746,0.1416498196302449
747,0.0553417545118149
748,0.08876561619082213
749,0.09452620182861789
750,0.07425033839991424
751,0.18033804450845664
752,0.03286581041127187
753,0.0003045316304198808
754,0.028535952991440933
755,0.12665544555714395
756,0.07465075054577765
757,0.0020106452327435923
758,0.03658289747958834
759,0.04951076783650677
760,0.07699575631382556
761,0.03519326779594115
762,0.08925753198740556
763,1.3437613399300211e-17
764,0.06630598077300785
765,0.03333067344048582
766,0.05230549627002724
767,0.04160223886484273
768,0.0807637499981199
769,0.031803371494315315
770,0.13518414994968753
771,0.03964974990465716
772,0.3533461599829951
773,0.007304170352809381
774,0.065203418574959
775,0.554218682730632
776,0.22621754683201592
777,0.09511248186678041
778,0.11730874157500645
779,0.0771673228844044
780,0.18088966041806168
781,0.05300744122330676
782,0.11020833961527439
783,0.1047184414696592
784,0.04307477871262181
785,0.09156616024509129
786,0.18320016908946807
787,0.06040252711238494
788,0.12637745469623757
789,0.051301773787336656
790,0.04595858902044418
791,0.09273223610302975
792,0.23157418974888902
793,0.0020890294044044197
794,0.22549843303561445
795,0.17608122129007625
796,0.0318905201246066
797,0.17086134543388434
798,0.039373034934730516
799,1.8320509746064912e-14
800,0.13170140398111863
801,0.0034649836335572865
802,0.11833706748934746
803,0.16112613638509268
804,0.08706401590676889
805,0.10479213117256628
806,0.02506435094759166
807,0.03647768701753114
808,0.13953758503300984
809,0.1539133294516414
810,0.020306531054477786
811,0.4220994290741174
812,0.010410714232280646
813,0.13142463831444345
814,0.09296697565587396
815,0.0864008537706384
816,0.12377412809805446
817,0.033623308945298386
818,0.06354952541106187
819,0.06541772981183354
820,0.08487943028709749
821,0.14273129625859612
822,0.0869102329293888
823,0.08140659544608761
824,0.15610404352299684
825,0.07167237332287175
826,0.03850896229433199
827,0.02666802330307012
828,0.0019452449514434191
829,0.0977942455698306
830,0.17643840659931428
831,0.16192744210733503
832,0.11647833155350576
833,0.1348468382516379
834,0.06546604904504541
835,0.13755134386103646
836,0.11804630591794411
837,0.2384465067688549
838,0.142987772520257
839,0.4675976253205043
840,0.13784946950748456
841,0.08218152120978796
842,0.7865995970642902
843,0.04960077968713629
844,0.11397958739350433
845,0.048246833671530806
846,0.17281737743605785
847,0.09787119149433395
848,0.004936218461232855
849,0.22538509133931128
850,0.12079813166069255
851,0.02695897956530188
852,0.009038647415296593
853,0.11751783311409794
854,0.13379622456227733
855,0.013726446433010091
856,0.0332036947209245
857,0.14141674211905025
858,0.06715219764658995
859,0.04160362139551907
860,0.08633019019168854
861,0.29213938201454287
862,0.029572137269242647
863,0.10379531620130135
864,0.06997435408094782
865,0.08017391118002871
866,0.061372613250006695
867,0.030240156027364153
868,0.08725177528676235
869,0.020334426403470815
870,0.018275050563927257
871,0.042502885764534426
872,0.06913070932084381
873,0.05914658134630787
874,0.01290025340028211
875,0.02575372791412105
876,0.1921495372057198
877,0.044726241798721415
878,0.18110565438787438
879,0.03177492035873169
880,0.1243472129937956
881,0.14127449659789845
882,0.116838669263592
883,0.22154199156840115
884,0.042255060706167163
885,0.016665623045481887
886,0.12461475788878275
887,0.06652540136971698
888,0.12986105526197997
889,0.010762048848076017
890,0.060008082422737745
891,0.03372822292326593
892,0.09310669609342807
893,0.2449441609423988
894,0.19389387845416703
895,0.07263030348912872
896,0.14478142849743064
897,0.08866962994672685
898,0.028646693354591374
899,0.09643694677799067
900,0.02492860697753531
901,0.18907384884908354
902,0.2229996711571959
903,0.07283908393442409
904,0.047460129851043815
905,0.043942233321965646
906,0.12987078291947243
907,0.12996938311781187
908,0.038323816721248405
909,0.09512215761299689
910,0.04657628097478259
911,1.7718692506791893e-21
912,0.10815810331221316
913,0.026988727407151976
914,0.1470939069266386
915,0.32555197494798077
916,0.13576448369487712
917,0.15492400123604597
918,0.04056710009550977
919,0.052706157558606595
920,0.027565376247751405
921,0.003976692848354753
922,0.14507008524155873
923,0.04462415724594682
924,0.0014163532764983205
925,0.10704754152513443
926,0.1354258490666192
927,0.15865370383786434
928,0.10162674632055935
929,0.08568185491562305
930,0.10444197156774307
931,0.0571692446769656
932,0.1935212537953286
933,0.16507140532986145
934,0.9221154952139624
935,0.011596330803679592
936,0.014905438114747213
937,0.04371929625536706
938,0.14979504629479432
939,0.23090516078402948
940,0.009579036260818076
941,0.14316291017931143
942,0.028963328333591557
943,0.14728950898144513
944,0.14634789679046636
945,0.12943360055049435
946,0.1249537485045901
947,0.07552222977285812
948,0.2027737247828368
949,0.22497251987375866
950,0.07614572458813394
951,0.02926991784909366
952,0.1529500635402861
953,0.10195927679570914
954,0.029680845679836497
955,0.041863355051342706
956,0.05953009836732079
957,0.14398220665695413
958,0.05975651112495849
959,0.0616426482732533
960,0.023047870471880266
961,0.06915325537059312
962,0.07695695171758068
963,0.029826286549938692
964,0.18097617915720648
965,0.18102188213174264
966,0.12558228577957237
967,0.11649239197204656
968,0.04841487849135271
969,0.153781216222007
970,0.044868490002546293
971,0.004951630456107786
972,0.33220024456862884
973,0.0480394986972879
974,0.11280418934936202
975,0.04952605789768437
976,7.766927690821646e-40
977,0.19881542148866765
978,0.0404538638967978
979,0.120790858927862
980,0.11076345126035937
981,0.01729648706813568
982,0.011544644976018273
983,0.05170759384747105
984,0.011514145231310783
985,0.1324684596577699
986,0.09442779239064218
987,0.04463866564363225
988,0.12509301207984322
989,0.10247333740967725
990,0.11041808950924635
991,0.05464710461702386
992,0.039974440856879456
993,0.08809511710834794
994,0.10585325045938358
995,0.019075601407951275
996,0.12368456540308442
997,0.04538795108043287
998,0.16314886178172097
999,0.07749308262864515
1000,0.04050217806711243
1001,0.018525569121950754
1002,0.11840014949866912
1003,0.1474702174372023
1004,0.003360638329537628
1005,0.12339727740759253
1006,0.2389027380382163
1007,0.04201271332591278
1008,0.049018514138627844
1009,0.0027729275402655746
1010,0.043261970747794906
1011,0.09020561478296323
1012,0.1172179868897284
1013,0.07669207877740374
1014,0.14108033061334804
1015,0.04255082447173136
1016,0.15101840335884656
1017,0.011529573531044916
1018,0.0013002855101211404
1019,0.06835220722813892
1020,0.014832231314139247
1021,0.008160856410027423
1022,0.31336197330261306
1023,0.14157728835204392
1024,0.027280327685881366
1025,0.10427058502765607
1026,0.031221186634233938
1027,0.17628275943817628
1028,0.16822819652344795
1029,0.03120467887644828
1030,0.06375647324597639
1031,0.0961014687995567
1032,0.44770998608017315
1033,0.01712507267237595
1034,0.03148637331323731
1035,0.03763208847301261
1036,0.09305769143573854
1037,0.09860213942019863
1038,0.05839994463658872
1039,0.04279440696812767
1040,0.02606968303740143
1041,0.0010662649078641187
1042,0.16789226812093555
1043,0.15991217213043707
1044,0.17206116281109263
1045,0.17556257437115375
1046,0.11559317936784218
1047,0.14585606990367475
1048,0.031369571865686424
1049,0.09274832785547431
1050,0.1258446595453037
1051,0.07064720586981693
1052,0.16407272643477297
1053,0.0969900101385561
1054,0.06562652630778605
1055,0.24600009848370652
1056,0.02981587599034105
1057,0.041306447901809616
1058,0.14735200906830984
1059,0.14255912565711332
1060,0.13782810656805985
1061,0.017663708899213846
1062,0.06614266035046733
1063,0.016060232658918594
1064,0.07091682726387384
1065,0.08089825813723239
1066,0.03484303151495566
1067,0.03804191303955903
1068,0.040348783389029454
1069,0.11506074272656308
1070,0.0499113387669613
1071,0.1505216960299906
1072,0.13282165976844879
1073,0.08695211444386716
1074,0.10457266802347534
1075,0.047771421098751536
1076,0.10050792901364572
1077,0.09325464676577382
1078,0.06553683774581685
1079,0.14359599009568652
1080,0.06325832373928124
1081,0.0370144348241641
1082,0.1442963925480793
1083,0.0866730292181726
1084,0.03883094568672609
1085,0.09816100476225297
1086,0.04369542344154864
1087,0.051848276330247474
1088,0.10254509998933306
1089,0.11433322451516853
1090,0.03332190797345603
1091,0.0794488389602156
1092,0.0238421760984328
1093,0.1050944465945164
1094,0.0612302365378939
1095,0.11469747895357388
1096,0.045340699203668865
1097,0.033793375482775716
1098,0.12302529661679051
1099,0.06736979031780958
1100,0.05153992949342149
1101,0.11048582728111633
1102,0.06847167885851885
1103,0.006023699184623371
1104,0.04100378743883437
1105,0.13557395488330845
1106,0.06041266049188308
1107,0.13031345052875806
1108,0.3421062480644111
1109,0.13252188686174504
1110,0.12489174898757166
1111,0.02491991647352948
1112,0.20307300419865118
1113,0.1382747155472492
1114,0.04512485923898989
1115,0.12268120800038522
1116,0.11425936188992986
1117,0.0854944213968236
1118,0.06471751916987473
1119,0.09666043252756644
1120,0.23571227819088608
1121,0.03760819136315267
1122,0.030386100889154263
1123,0.1711543905039705
1124,0.16326674801876662
1125,0.0373079702480047
1126,0.1814317113045433
1127,0.08450321645992581
1128,0.12264850815560675
1129,0.1381276660549106
1130,0.09338007666133243
1131,0.17877684957924353
1132,1.0
1133,0.0
1134,0.12922669721206323
1135,0.05911631348448431
1136,0.04271076099765181
1137,0.04357450580145754
1138,0.1188146783749936
1139,0.04263079768221538
1140,0.15716434025441864
1141,0.14271156304148935
1142,0.02657045865768647
1143,0.1333703309471451
1144,0.544455737316995
1145,0.3700878532994043
1146,0.13580296493490143
1147,0.295299988201431
1148,0.04727035378054572
1149,0.1317056926041634
1150,0.05529728399775953
1151,0.09257686057674264
1152,0.14267118739552442
1153,0.03735381476497415
1154,0.02641405771156657
1155,0.2711420100565739
1156,0.13261841013696754
1157,0.17378152480802903
1158,0.24615235305872066
1159,0.02630362794528522
1160,0.054324039347335075
1161,0.12017702038025643
1162,0.12803150346942194
1163,0.14274755442871023
1164,0.022756110435000382
1165,0.08573616764461527
1166,0.10447059750374275
1167,1.0
1168,0.0711151123998868
1169,0.030461531928176473
1170,0.14795750946057676
1171,0.14646174673069629
1172,0.1391516392967152
1173,0.0802337719437826
1174,0.11301363833314468
1175,0.021733822835408305
1176,0.098273005609248
1177,1.0
1178,0.07044524964242373
1179,0.014300064337038515
1180,0.1911355835602973
1181,0.11638143239722391
1182,0.2365714380739256
1183,0.11505079095126927
1184,0.13563053304099953
1185,0.10182709794416937
1186,0.10480710945047272
1187,0.03455852721052434
1188,0.151594850315691
1189,0.08683952304818339
1190,0.022676159879695467
1191,0.0606797117188689
1192,0.05992190324239907
1193,0.1891134657014096
1194,0.04817162361447707
1195,0.16178091240204778
1196,0.014249470926382159
1197,0.06959949782443337
1198,0.06910593318347909
1199,0.10739550696804524
1200,0.0003252221330056219
1201,0.05937349853013786
1202,0.06875726333021287
1203,0.04831861178493153
1204,0.04252128814059379
1205,0.12258319765108608
1206,0.06340773039484159
1207,0.1554006506284012
1208,0.007170796690742566
1209,0.1398390359354636
1210,0.16285207496690196
1211,0.07295466834422866
1212,0.11816978887973263
1213,0.04825047116429989
1214,0.004100188708537407
1215,0.13064237945125343
1216,0.0804047594881817
1217,0.20366225192147272
1218,0.024258180018637256
1219,0.06676292154160433
1220,0.03302003286629742
1221,0.11832272052440777
1222,0.0174023812238301
1223,0.12523976138696422
1224,0.024925809129147332
1225,0.049952440762427684
1226,0.12710138906891122
1227,0.03688574684583004
1228,0.1022574433798218
1229,0.062424503046358264
1230,0.10305098004130671
1231,0.041631797939593936
1232,0.19849143931670374
1233,0.08857308275250744
1234,0.422760645560325
1235,0.3527698875588806
1236,0.04404122099860157
1237,0.14838509744671768
1238,0.21775693641735752
1239,0.15758313765667126
1240,0.13463021094131045
1241,0.019785015671001657
1242,0.047703386314778405
1243,0.12344014536633367
1244,0.11431260660111345
1245,0.13461685393319348
1246,0.10449073437369542
1247,0.2550056708550591
1248,0.010344022083215472
1249,0.42596296579559384
